utc,symbol
2026-06-18T15:30:00+00:00,SANDUSDT
2026-06-18T15:30:00+00:00,STXUSDT
2026-06-18T15:30:00+00:00,TREEUSDT
2026-06-18T15:45:00+00:00,AAVEUSDT
2026-06-18T15:45:00+00:00,REDUSDT
2026-06-19T03:15:00+00:00,1000PEPEUSDT
2026-06-19T03:15:00+00:00,AVAXUSDT
2026-06-19T03:15:00+00:00,PENGUUSDT
2026-06-19T04:30:00+00:00,CCUSDT
2026-06-19T10:00:00+00:00,CCUSDT
2026-06-19T11:15:00+00:00,DOODUSDT
2026-06-19T12:00:00+00:00,KAITOUSDT
2026-06-19T16:45:00+00:00,ELSAUSDT
2026-06-19T16:45:00+00:00,ETCUSDT
2026-06-19T17:45:00+00:00,AVAXUSDT
2026-06-19T19:15:00+00:00,BSBUSDT
2026-06-20T00:15:00+00:00,KATUSDT
2026-06-20T00:30:00+00:00,TREEUSDT
2026-06-20T01:30:00+00:00,KITEUSDT
2026-06-20T02:00:00+00:00,ENSUSDT
2026-06-20T02:15:00+00:00,AXSUSDT
2026-06-20T04:15:00+00:00,SANDUSDT
2026-06-20T06:45:00+00:00,AVAXUSDT
2026-06-20T07:00:00+00:00,AXSUSDT
2026-06-20T10:30:00+00:00,SANDUSDT
2026-06-20T11:45:00+00:00,AXSUSDT
2026-06-20T12:30:00+00:00,WUSDT
2026-06-20T15:30:00+00:00,SANDUSDT
2026-06-20T16:00:00+00:00,LSKUSDT
2026-06-20T17:45:00+00:00,AXSUSDT
2026-06-20T20:00:00+00:00,SANDUSDT
2026-06-20T22:15:00+00:00,AXSUSDT
2026-06-21T01:15:00+00:00,ENSOUSDT
2026-06-21T01:15:00+00:00,SANDUSDT
2026-06-21T05:00:00+00:00,AXSUSDT
2026-06-21T06:45:00+00:00,MMTUSDT
2026-06-21T06:45:00+00:00,WUSDT
2026-06-21T07:00:00+00:00,MANTRAUSDT
2026-06-21T11:00:00+00:00,MMTUSDT
2026-06-21T11:30:00+00:00,CHIPUSDT
2026-06-21T11:45:00+00:00,SOONUSDT
2026-06-21T12:15:00+00:00,WUSDT
2026-06-21T12:30:00+00:00,TRUMPUSDT
2026-06-21T14:30:00+00:00,JUPUSDT
2026-06-21T16:15:00+00:00,WUSDT
2026-06-21T20:00:00+00:00,COWUSDT
2026-06-21T21:00:00+00:00,SUIUSDT
2026-06-21T22:30:00+00:00,ETHFIUSDT
2026-06-22T00:30:00+00:00,AXSUSDT
2026-06-22T03:45:00+00:00,DOODUSDT
2026-06-22T08:15:00+00:00,IDUSDT
2026-06-22T10:30:00+00:00,BIOUSDT
2026-06-22T11:30:00+00:00,OPENUSDT
2026-06-22T11:45:00+00:00,WUSDT
2026-06-22T12:00:00+00:00,LAYERUSDT
2026-06-22T12:00:00+00:00,REDUSDT
2026-06-22T14:30:00+00:00,JUPUSDT
2026-06-22T15:45:00+00:00,TRXUSDT
2026-06-22T16:30:00+00:00,MMTUSDT
2026-06-22T18:15:00+00:00,WUSDT
2026-06-23T00:15:00+00:00,BCHUSDT
2026-06-23T00:15:00+00:00,ZILUSDT
2026-06-23T01:15:00+00:00,STORJUSDT
2026-06-23T01:30:00+00:00,LAYERUSDT
2026-06-23T01:30:00+00:00,OPENUSDT
2026-06-23T02:00:00+00:00,1000XECUSDT
2026-06-23T02:45:00+00:00,MMTUSDT
2026-06-23T03:00:00+00:00,REDUSDT
2026-06-23T05:00:00+00:00,FLOCKUSDT
2026-06-23T05:30:00+00:00,CCUSDT
2026-06-23T05:30:00+00:00,LAYERUSDT
2026-06-23T06:15:00+00:00,0GUSDT
2026-06-23T06:15:00+00:00,1000BONKUSDT
2026-06-23T06:15:00+00:00,1000SHIBUSDT
2026-06-23T06:15:00+00:00,1000XECUSDT
2026-06-23T06:15:00+00:00,AAVEUSDT
2026-06-23T06:15:00+00:00,AVAXUSDT
2026-06-23T06:15:00+00:00,AVNTUSDT
2026-06-23T06:15:00+00:00,AXSUSDT
2026-06-23T06:15:00+00:00,BSVUSDT
2026-06-23T06:15:00+00:00,CHZUSDT
2026-06-23T06:15:00+00:00,DOTUSDT
2026-06-23T06:15:00+00:00,ETHFIUSDT
2026-06-23T06:15:00+00:00,GASUSDT
2026-06-23T06:15:00+00:00,GUSDT
2026-06-23T06:15:00+00:00,LINKUSDT
2026-06-23T06:15:00+00:00,LSKUSDT
2026-06-23T06:15:00+00:00,STXUSDT
2026-06-23T06:15:00+00:00,SUIUSDT
2026-06-23T06:15:00+00:00,WUSDT
2026-06-23T08:15:00+00:00,1000PEPEUSDT
2026-06-23T08:15:00+00:00,APTUSDT
2026-06-23T08:15:00+00:00,ARBUSDT
2026-06-23T08:15:00+00:00,ENSOUSDT
2026-06-23T08:15:00+00:00,ETCUSDT
2026-06-23T08:15:00+00:00,FILUSDT
2026-06-23T08:15:00+00:00,JUPUSDT
2026-06-23T08:15:00+00:00,OPENUSDT
2026-06-23T08:15:00+00:00,POLUSDT
2026-06-23T09:45:00+00:00,AWEUSDT
2026-06-23T10:00:00+00:00,MONUSDT
2026-06-23T10:15:00+00:00,GUSDT
2026-06-23T10:15:00+00:00,MMTUSDT
2026-06-23T12:00:00+00:00,ATHUSDT
2026-06-23T12:00:00+00:00,LAYERUSDT
2026-06-23T14:15:00+00:00,GUSDT
2026-06-23T15:15:00+00:00,ALGOUSDT
2026-06-23T15:15:00+00:00,MMTUSDT
2026-06-23T19:15:00+00:00,PENGUUSDT
2026-06-23T22:45:00+00:00,GUSDT
2026-06-24T02:15:00+00:00,HOLOUSDT
2026-06-24T02:15:00+00:00,MMTUSDT
2026-06-24T02:45:00+00:00,GUSDT
2026-06-24T03:00:00+00:00,1000XECUSDT
2026-06-24T04:00:00+00:00,DOODUSDT
2026-06-24T05:45:00+00:00,AVNTUSDT
2026-06-24T07:45:00+00:00,GUSDT
2026-06-24T11:00:00+00:00,AAVEUSDT
2026-06-24T11:00:00+00:00,AVNTUSDT
2026-06-24T11:00:00+00:00,JUPUSDT
2026-06-24T12:15:00+00:00,GUSDT
2026-06-24T12:15:00+00:00,XAUTUSDT
2026-06-24T13:15:00+00:00,BSVUSDT
2026-06-24T15:00:00+00:00,STXUSDT
2026-06-24T15:30:00+00:00,1000SHIBUSDT
2026-06-24T15:30:00+00:00,AAVEUSDT
2026-06-24T15:45:00+00:00,DOTUSDT
2026-06-24T16:45:00+00:00,0GUSDT
2026-06-24T16:45:00+00:00,1000BONKUSDT
2026-06-24T16:45:00+00:00,1000PEPEUSDT
2026-06-24T16:45:00+00:00,1000XECUSDT
2026-06-24T16:45:00+00:00,ALGOUSDT
2026-06-24T16:45:00+00:00,APTUSDT
2026-06-24T16:45:00+00:00,ARBUSDT
2026-06-24T16:45:00+00:00,BERAUSDT
2026-06-24T16:45:00+00:00,BIGTIMEUSDT
2026-06-24T16:45:00+00:00,DOODUSDT
2026-06-24T16:45:00+00:00,FILUSDT
2026-06-24T16:45:00+00:00,GUSDT
2026-06-24T16:45:00+00:00,LINKUSDT
2026-06-24T16:45:00+00:00,MONUSDT
2026-06-24T16:45:00+00:00,PLUMEUSDT
2026-06-24T16:45:00+00:00,REDUSDT
2026-06-24T16:45:00+00:00,SANDUSDT
2026-06-24T16:45:00+00:00,SPKUSDT
2026-06-24T16:45:00+00:00,SUIUSDT
2026-06-24T16:45:00+00:00,TREEUSDT
2026-06-24T16:45:00+00:00,VIRTUALUSDT
2026-06-24T16:45:00+00:00,ZILUSDT
2026-06-24T17:00:00+00:00,POLUSDT
2026-06-24T17:30:00+00:00,JUPUSDT
2026-06-24T22:30:00+00:00,AAVEUSDT
2026-06-25T00:00:00+00:00,ONTUSDT
2026-06-25T00:30:00+00:00,MEUSDT
2026-06-25T03:00:00+00:00,AAVEUSDT
2026-06-25T03:45:00+00:00,0GUSDT
2026-06-25T06:30:00+00:00,MEUSDT
2026-06-25T08:30:00+00:00,ELSAUSDT
2026-06-25T09:45:00+00:00,HYPERUSDT
2026-06-25T10:15:00+00:00,AAVEUSDT
2026-06-25T11:15:00+00:00,SPKUSDT
2026-06-25T12:00:00+00:00,FLOCKUSDT
2026-06-25T13:15:00+00:00,AWEUSDT
2026-06-25T13:30:00+00:00,GUSDT
2026-06-25T13:30:00+00:00,JUPUSDT
2026-06-25T13:30:00+00:00,KITEUSDT
2026-06-25T13:45:00+00:00,0GUSDT
2026-06-25T13:45:00+00:00,1000BONKUSDT
2026-06-25T13:45:00+00:00,1000PEPEUSDT
2026-06-25T13:45:00+00:00,1000SHIBUSDT
2026-06-25T13:45:00+00:00,1000XECUSDT
2026-06-25T13:45:00+00:00,AKTUSDT
2026-06-25T13:45:00+00:00,ALGOUSDT
2026-06-25T13:45:00+00:00,APTUSDT
2026-06-25T13:45:00+00:00,ARBUSDT
2026-06-25T13:45:00+00:00,ATOMUSDT
2026-06-25T13:45:00+00:00,AVAXUSDT
2026-06-25T13:45:00+00:00,AVNTUSDT
2026-06-25T13:45:00+00:00,BARDUSDT
2026-06-25T13:45:00+00:00,BERAUSDT
2026-06-25T13:45:00+00:00,BIGTIMEUSDT
2026-06-25T13:45:00+00:00,BIOUSDT
2026-06-25T13:45:00+00:00,BSVUSDT
2026-06-25T13:45:00+00:00,CFGUSDT
2026-06-25T13:45:00+00:00,CHIPUSDT
2026-06-25T13:45:00+00:00,CHZUSDT
2026-06-25T13:45:00+00:00,DOODUSDT
2026-06-25T13:45:00+00:00,DOTUSDT
2026-06-25T13:45:00+00:00,ENSOUSDT
2026-06-25T13:45:00+00:00,ENSUSDT
2026-06-25T13:45:00+00:00,ETCUSDT
2026-06-25T13:45:00+00:00,ETHFIUSDT
2026-06-25T13:45:00+00:00,FILUSDT
2026-06-25T13:45:00+00:00,GASUSDT
2026-06-25T13:45:00+00:00,HYPERUSDT
2026-06-25T13:45:00+00:00,INJUSDT
2026-06-25T13:45:00+00:00,LINKUSDT
2026-06-25T13:45:00+00:00,MEUSDT
2026-06-25T13:45:00+00:00,ONTUSDT
2026-06-25T13:45:00+00:00,OPENUSDT
2026-06-25T13:45:00+00:00,PENGUUSDT
2026-06-25T13:45:00+00:00,PLUMEUSDT
2026-06-25T13:45:00+00:00,POLUSDT
2026-06-25T13:45:00+00:00,PUMPUSDT
2026-06-25T13:45:00+00:00,PYTHUSDT
2026-06-25T13:45:00+00:00,REDUSDT
2026-06-25T13:45:00+00:00,RVNUSDT
2026-06-25T13:45:00+00:00,SANDUSDT
2026-06-25T13:45:00+00:00,SEIUSDT
2026-06-25T13:45:00+00:00,SOONUSDT
2026-06-25T13:45:00+00:00,SOPHUSDT
2026-06-25T13:45:00+00:00,STORJUSDT
2026-06-25T13:45:00+00:00,STXUSDT
2026-06-25T13:45:00+00:00,SUIUSDT
2026-06-25T13:45:00+00:00,TAOUSDT
2026-06-25T13:45:00+00:00,TRUMPUSDT
2026-06-25T13:45:00+00:00,TRXUSDT
2026-06-25T13:45:00+00:00,VIRTUALUSDT
2026-06-25T13:45:00+00:00,WUSDT
2026-06-25T13:45:00+00:00,ZILUSDT
2026-06-25T18:00:00+00:00,SPKUSDT
2026-06-25T18:15:00+00:00,AAVEUSDT
2026-06-25T23:15:00+00:00,SKRUSDT
2026-06-25T23:45:00+00:00,GUSDT
2026-06-25T23:45:00+00:00,IRYSUSDT
2026-06-26T02:00:00+00:00,DOTUSDT
2026-06-26T02:45:00+00:00,KAITOUSDT
2026-06-26T03:00:00+00:00,WLFIUSDT
2026-06-26T03:45:00+00:00,GUSDT
2026-06-26T04:15:00+00:00,ATOMUSDT
2026-06-26T04:30:00+00:00,ESPUSDT
2026-06-26T04:45:00+00:00,JTOUSDT
2026-06-26T07:30:00+00:00,DOODUSDT
2026-06-26T08:00:00+00:00,AWEUSDT
2026-06-26T10:45:00+00:00,GUSDT
2026-06-26T12:30:00+00:00,AAVEUSDT
2026-06-26T12:30:00+00:00,ESPUSDT
2026-06-26T13:15:00+00:00,AWEUSDT
2026-06-26T14:45:00+00:00,KAITOUSDT
2026-06-26T17:45:00+00:00,AAVEUSDT
2026-06-26T20:30:00+00:00,WUSDT
2026-06-27T00:00:00+00:00,ESPUSDT
2026-06-27T00:00:00+00:00,GUSDT
2026-06-27T03:15:00+00:00,AAVEUSDT
2026-06-27T04:00:00+00:00,STORJUSDT
2026-06-27T04:30:00+00:00,HYPERUSDT
2026-06-27T07:30:00+00:00,BSVUSDT
2026-06-27T07:45:00+00:00,LSKUSDT
2026-06-27T10:45:00+00:00,GASUSDT
2026-06-27T11:15:00+00:00,AWEUSDT
2026-06-27T12:45:00+00:00,BSVUSDT
2026-06-27T15:15:00+00:00,INUSDT
2026-06-27T17:00:00+00:00,BSVUSDT
2026-06-27T19:15:00+00:00,WUSDT
2026-06-27T19:45:00+00:00,0GUSDT
2026-06-28T03:00:00+00:00,BSVUSDT
2026-06-28T03:45:00+00:00,PIEVERSEUSDT
2026-06-28T04:30:00+00:00,LSKUSDT
2026-06-28T05:30:00+00:00,AWEUSDT
2026-06-28T05:30:00+00:00,STORJUSDT
2026-06-28T06:15:00+00:00,KITEUSDT
2026-06-28T07:15:00+00:00,AAVEUSDT
2026-06-28T12:30:00+00:00,DOODUSDT
2026-06-28T12:30:00+00:00,GASUSDT
2026-06-28T12:30:00+00:00,LSKUSDT
2026-06-28T13:15:00+00:00,BIRBUSDT
2026-06-28T13:30:00+00:00,1000XECUSDT
2026-06-28T14:30:00+00:00,AWEUSDT
2026-06-28T18:45:00+00:00,GASUSDT
2026-06-28T21:45:00+00:00,CFGUSDT
2026-06-29T01:45:00+00:00,GASUSDT
2026-06-29T03:30:00+00:00,VANAUSDT
2026-06-29T05:45:00+00:00,GASUSDT
2026-06-29T11:30:00+00:00,RVNUSDT
2026-06-29T12:45:00+00:00,VANAUSDT
2026-06-29T13:00:00+00:00,INUSDT
2026-06-29T13:15:00+00:00,COWUSDT
2026-06-29T17:15:00+00:00,COWUSDT
2026-06-29T18:45:00+00:00,KITEUSDT
2026-06-30T00:30:00+00:00,GASUSDT
2026-06-30T01:00:00+00:00,XAUTUSDT
2026-06-30T02:45:00+00:00,WLFIUSDT
2026-06-30T03:00:00+00:00,KAITOUSDT
2026-06-30T03:00:00+00:00,ONTUSDT
2026-06-30T03:30:00+00:00,VANAUSDT
2026-06-30T05:30:00+00:00,GASUSDT
2026-06-30T09:30:00+00:00,HYPERUSDT
2026-06-30T10:00:00+00:00,CCUSDT
2026-06-30T11:15:00+00:00,PENDLEUSDT
2026-06-30T11:15:00+00:00,PRLUSDT
2026-06-30T11:15:00+00:00,REDUSDT
2026-06-30T11:30:00+00:00,PYTHUSDT
2026-06-30T12:00:00+00:00,BIGTIMEUSDT
2026-06-30T13:15:00+00:00,COWUSDT
2026-06-30T13:45:00+00:00,ESPUSDT
2026-06-30T15:30:00+00:00,INUSDT
2026-06-30T15:30:00+00:00,ZBTUSDT
2026-06-30T16:45:00+00:00,TRXUSDT
2026-06-30T18:00:00+00:00,ESPUSDT
2026-06-30T18:15:00+00:00,BIOUSDT
2026-06-30T18:15:00+00:00,FFUSDT
2026-06-30T18:30:00+00:00,PYTHUSDT
2026-06-30T19:30:00+00:00,INUSDT
2026-06-30T20:45:00+00:00,WLFIUSDT
2026-06-30T21:15:00+00:00,ZBTUSDT
2026-07-01T01:00:00+00:00,1000BONKUSDT
2026-07-01T01:00:00+00:00,1000PEPEUSDT
2026-07-01T01:00:00+00:00,ATOMUSDT
2026-07-01T01:00:00+00:00,ONTUSDT
2026-07-01T01:00:00+00:00,PYTHUSDT
2026-07-01T02:30:00+00:00,COWUSDT
2026-07-01T04:00:00+00:00,ZBTUSDT
2026-07-01T06:30:00+00:00,PYTHUSDT
2026-07-01T06:45:00+00:00,1000PEPEUSDT
2026-07-01T08:00:00+00:00,BSVUSDT
2026-07-01T08:45:00+00:00,ZBTUSDT
2026-07-01T12:30:00+00:00,HYPERUSDT
2026-07-01T13:15:00+00:00,ZBTUSDT
2026-07-01T14:45:00+00:00,VVVUSDT
2026-07-01T19:15:00+00:00,BSVUSDT
2026-07-01T19:30:00+00:00,ZBTUSDT
2026-07-01T20:15:00+00:00,STORJUSDT
2026-07-01T23:00:00+00:00,1000SHIBUSDT
2026-07-02T00:45:00+00:00,ZBTUSDT
2026-07-02T02:15:00+00:00,BIRBUSDT
2026-07-02T05:00:00+00:00,ZBTUSDT
2026-07-02T05:30:00+00:00,DEEPUSDT
2026-07-02T05:30:00+00:00,MEUSDT
2026-07-02T05:45:00+00:00,DOODUSDT
2026-07-02T06:45:00+00:00,BIRBUSDT
2026-07-02T07:15:00+00:00,MIRAUSDT
2026-07-02T07:30:00+00:00,TREEUSDT
2026-07-02T08:00:00+00:00,ERAUSDT
2026-07-02T08:00:00+00:00,REDUSDT
2026-07-02T08:45:00+00:00,BERAUSDT
2026-07-02T09:00:00+00:00,0GUSDT
2026-07-02T09:00:00+00:00,FFUSDT
2026-07-02T10:15:00+00:00,DEEPUSDT
2026-07-02T10:45:00+00:00,BIRBUSDT
2026-07-02T11:45:00+00:00,MEUSDT
2026-07-02T11:45:00+00:00,OPENUSDT
2026-07-02T13:30:00+00:00,SKRUSDT
2026-07-02T14:30:00+00:00,DEEPUSDT
2026-07-02T14:30:00+00:00,FLOCKUSDT
2026-07-02T15:00:00+00:00,ENSUSDT
2026-07-02T15:15:00+00:00,PYTHUSDT
2026-07-02T16:00:00+00:00,ZAMAUSDT
2026-07-02T16:15:00+00:00,BIRBUSDT
2026-07-02T21:00:00+00:00,DEEPUSDT
2026-07-02T21:15:00+00:00,MEUSDT
2026-07-02T21:15:00+00:00,REDUSDT
2026-07-02T21:30:00+00:00,BARDUSDT
2026-07-02T23:45:00+00:00,BIRBUSDT
2026-07-03T01:45:00+00:00,MIRAUSDT
2026-07-03T02:30:00+00:00,ELSAUSDT
2026-07-03T03:00:00+00:00,LAUSDT
2026-07-03T03:15:00+00:00,ZKPUSDT
2026-07-03T06:00:00+00:00,MIRAUSDT
2026-07-03T07:15:00+00:00,LAUSDT
2026-07-03T07:30:00+00:00,IDUSDT
2026-07-03T09:30:00+00:00,ZKPUSDT
2026-07-03T12:00:00+00:00,KITEUSDT
2026-07-03T14:00:00+00:00,ZKPUSDT
2026-07-03T14:15:00+00:00,WLFIUSDT
2026-07-03T15:00:00+00:00,ETHFIUSDT
2026-07-03T15:45:00+00:00,PUMPUSDT
2026-07-03T20:45:00+00:00,ZKPUSDT
2026-07-03T22:00:00+00:00,1000BONKUSDT
2026-07-03T22:00:00+00:00,1000SHIBUSDT
2026-07-04T00:00:00+00:00,ERAUSDT
2026-07-04T00:30:00+00:00,FLOCKUSDT
2026-07-04T01:15:00+00:00,MIRAUSDT
2026-07-04T04:00:00+00:00,JUPUSDT
2026-07-04T06:00:00+00:00,ZAMAUSDT
2026-07-04T07:15:00+00:00,ELSAUSDT
2026-07-04T07:15:00+00:00,MIRAUSDT
2026-07-04T07:30:00+00:00,AWEUSDT
2026-07-04T07:30:00+00:00,FLOCKUSDT
2026-07-04T08:15:00+00:00,KAITOUSDT
2026-07-04T09:30:00+00:00,STORJUSDT
2026-07-04T11:30:00+00:00,ETHFIUSDT
2026-07-04T11:30:00+00:00,MIRAUSDT
2026-07-04T17:00:00+00:00,1000BONKUSDT
2026-07-04T17:30:00+00:00,ETHFIUSDT
2026-07-04T17:30:00+00:00,ZILUSDT
2026-07-04T19:00:00+00:00,MIRAUSDT
2026-07-04T23:45:00+00:00,1000BONKUSDT
2026-07-05T00:00:00+00:00,HBARUSDT
2026-07-05T00:00:00+00:00,MIRAUSDT
2026-07-05T00:00:00+00:00,VVVUSDT
2026-07-05T00:30:00+00:00,BSVUSDT
2026-07-05T00:45:00+00:00,ONTUSDT
2026-07-05T05:30:00+00:00,COWUSDT
2026-07-05T07:45:00+00:00,KAITOUSDT
2026-07-05T08:15:00+00:00,BSVUSDT
2026-07-05T08:45:00+00:00,REDUSDT
2026-07-05T09:30:00+00:00,ZORAUSDT
2026-07-05T10:30:00+00:00,PENDLEUSDT
2026-07-05T12:00:00+00:00,MIRAUSDT
2026-07-05T14:00:00+00:00,PYTHUSDT
2026-07-05T17:30:00+00:00,1000BONKUSDT
2026-07-05T18:00:00+00:00,ATHUSDT
2026-07-05T20:00:00+00:00,KAITOUSDT
2026-07-05T22:30:00+00:00,ATHUSDT
2026-07-05T22:30:00+00:00,MONUSDT
2026-07-06T08:00:00+00:00,BSVUSDT
2026-07-06T09:30:00+00:00,1000BONKUSDT
2026-07-06T09:30:00+00:00,COWUSDT
2026-07-06T09:45:00+00:00,VIRTUALUSDT
2026-07-06T10:15:00+00:00,IRYSUSDT
2026-07-06T11:15:00+00:00,BERAUSDT
2026-07-06T12:00:00+00:00,1000PEPEUSDT
2026-07-06T12:00:00+00:00,1000SHIBUSDT
2026-07-06T12:00:00+00:00,APTUSDT
2026-07-06T12:00:00+00:00,ARBUSDT
2026-07-06T12:00:00+00:00,ATOMUSDT
2026-07-06T12:00:00+00:00,AVAXUSDT
2026-07-06T12:00:00+00:00,BIGTIMEUSDT
2026-07-06T12:00:00+00:00,ENSUSDT
2026-07-06T12:00:00+00:00,ETCUSDT
2026-07-06T12:00:00+00:00,ETHFIUSDT
2026-07-06T12:00:00+00:00,FILUSDT
2026-07-06T12:00:00+00:00,HBARUSDT
2026-07-06T12:00:00+00:00,LINKUSDT
2026-07-06T12:00:00+00:00,MONUSDT
2026-07-06T12:00:00+00:00,PENDLEUSDT
2026-07-06T12:00:00+00:00,PENGUUSDT
2026-07-06T12:00:00+00:00,PLUMEUSDT
2026-07-06T12:00:00+00:00,RENDERUSDT
2026-07-06T12:00:00+00:00,SEIUSDT
2026-07-06T12:00:00+00:00,STXUSDT
2026-07-06T12:00:00+00:00,SUIUSDT
2026-07-06T12:00:00+00:00,VANAUSDT
2026-07-06T12:00:00+00:00,ZILUSDT
2026-07-06T16:00:00+00:00,MONUSDT
2026-07-06T16:15:00+00:00,NEARUSDT
2026-07-06T16:45:00+00:00,PYTHUSDT
2026-07-06T17:15:00+00:00,1000BONKUSDT
2026-07-06T18:00:00+00:00,CHIPUSDT
2026-07-06T23:30:00+00:00,KITEUSDT
2026-07-07T01:00:00+00:00,EDGEUSDT
2026-07-07T04:45:00+00:00,OPGUSDT
2026-07-07T04:45:00+00:00,SKRUSDT
2026-07-07T05:45:00+00:00,EDGEUSDT
2026-07-07T06:45:00+00:00,SIGNUSDT
2026-07-07T08:00:00+00:00,1000BONKUSDT
2026-07-07T08:30:00+00:00,CHIPUSDT
2026-07-07T10:45:00+00:00,EDGEUSDT
2026-07-07T13:00:00+00:00,PENDLEUSDT
2026-07-07T13:15:00+00:00,XAUTUSDT
2026-07-07T14:30:00+00:00,SIGNUSDT
2026-07-07T16:45:00+00:00,KAITOUSDT
2026-07-07T17:45:00+00:00,EDGEUSDT
2026-07-07T18:15:00+00:00,INJUSDT
2026-07-07T18:45:00+00:00,APTUSDT
2026-07-07T21:15:00+00:00,ERAUSDT
2026-07-07T22:00:00+00:00,EDGEUSDT
2026-07-08T01:30:00+00:00,0GUSDT
2026-07-08T01:30:00+00:00,BIGTIMEUSDT
2026-07-08T01:30:00+00:00,DOODUSDT
2026-07-08T01:30:00+00:00,FILUSDT
2026-07-08T01:30:00+00:00,NEARUSDT
2026-07-08T01:30:00+00:00,PENGUUSDT
2026-07-08T01:45:00+00:00,BSVUSDT
2026-07-08T02:00:00+00:00,AVAXUSDT
2026-07-08T02:00:00+00:00,BERAUSDT
2026-07-08T02:00:00+00:00,ETHFIUSDT
2026-07-08T02:00:00+00:00,SEIUSDT
2026-07-08T02:00:00+00:00,STXUSDT
2026-07-08T02:30:00+00:00,EDGEUSDT
2026-07-08T07:00:00+00:00,KAITOUSDT
2026-07-08T07:15:00+00:00,FFUSDT
2026-07-08T08:00:00+00:00,BSVUSDT
2026-07-08T08:15:00+00:00,APTUSDT
2026-07-08T08:15:00+00:00,BIGTIMEUSDT
2026-07-08T08:15:00+00:00,ENSOUSDT
2026-07-08T08:15:00+00:00,ENSUSDT
2026-07-08T08:15:00+00:00,FILUSDT
2026-07-08T08:15:00+00:00,LINKUSDT
2026-07-08T08:15:00+00:00,UNIUSDT
2026-07-08T08:15:00+00:00,XAUTUSDT
2026-07-08T08:30:00+00:00,PENDLEUSDT
2026-07-08T08:30:00+00:00,PUMPUSDT
2026-07-08T08:45:00+00:00,JUPUSDT
2026-07-08T09:15:00+00:00,0GUSDT
2026-07-08T10:15:00+00:00,EDGEUSDT
2026-07-08T11:00:00+00:00,ONTUSDT
2026-07-08T11:45:00+00:00,KAITOUSDT
2026-07-08T12:00:00+00:00,ELSAUSDT
2026-07-08T12:30:00+00:00,RVNUSDT
2026-07-08T12:45:00+00:00,APTUSDT
2026-07-08T14:30:00+00:00,EDGEUSDT
2026-07-08T16:00:00+00:00,ZAMAUSDT
2026-07-08T16:30:00+00:00,HYPERUSDT
2026-07-08T17:00:00+00:00,INJUSDT
2026-07-08T18:45:00+00:00,EDGEUSDT
2026-07-08T20:15:00+00:00,LSKUSDT
2026-07-09T05:15:00+00:00,ARBUSDT
2026-07-09T05:30:00+00:00,ENSUSDT
2026-07-09T07:15:00+00:00,HBARUSDT
2026-07-09T12:45:00+00:00,ARBUSDT
2026-07-09T14:15:00+00:00,JUPUSDT
2026-07-09T18:15:00+00:00,RVNUSDT
2026-07-09T21:30:00+00:00,ARBUSDT
2026-07-09T22:30:00+00:00,RVNUSDT
2026-07-10T02:30:00+00:00,RVNUSDT
2026-07-10T03:00:00+00:00,ARBUSDT
2026-07-10T05:00:00+00:00,AWEUSDT
2026-07-10T07:30:00+00:00,RVNUSDT
2026-07-10T07:30:00+00:00,TRXUSDT
2026-07-10T08:00:00+00:00,KATUSDT
2026-07-10T08:45:00+00:00,IRYSUSDT
2026-07-10T14:00:00+00:00,BERAUSDT
2026-07-10T14:00:00+00:00,COWUSDT
2026-07-10T14:15:00+00:00,ARBUSDT
2026-07-10T14:30:00+00:00,DOTUSDT
2026-07-10T14:30:00+00:00,XAUTUSDT
2026-07-10T15:15:00+00:00,KATUSDT
2026-07-10T15:15:00+00:00,VANAUSDT
2026-07-10T15:45:00+00:00,RVNUSDT
2026-07-10T17:00:00+00:00,1000PEPEUSDT
2026-07-10T18:30:00+00:00,VIRTUALUSDT
2026-07-10T19:30:00+00:00,MMTUSDT
2026-07-10T19:45:00+00:00,PLUMEUSDT
2026-07-11T00:00:00+00:00,KATUSDT
2026-07-11T00:15:00+00:00,AWEUSDT
2026-07-11T01:00:00+00:00,MMTUSDT
2026-07-11T01:00:00+00:00,VIRTUALUSDT
2026-07-11T04:00:00+00:00,BIGTIMEUSDT
2026-07-11T04:15:00+00:00,KATUSDT
2026-07-11T05:15:00+00:00,VIRTUALUSDT
2026-07-11T07:15:00+00:00,ESPUSDT
2026-07-11T08:00:00+00:00,HBARUSDT
2026-07-11T08:45:00+00:00,ELSAUSDT
2026-07-11T09:45:00+00:00,1000BONKUSDT
2026-07-11T10:15:00+00:00,VIRTUALUSDT
2026-07-11T12:45:00+00:00,ZILUSDT
2026-07-11T13:30:00+00:00,MMTUSDT
2026-07-11T14:30:00+00:00,ARBUSDT
2026-07-11T15:30:00+00:00,VIRTUALUSDT
2026-07-11T17:00:00+00:00,HYPERUSDT
2026-07-11T17:15:00+00:00,STEEMUSDT
2026-07-11T18:30:00+00:00,LAUSDT
2026-07-11T19:00:00+00:00,TREEUSDT
2026-07-11T23:15:00+00:00,PENGUUSDT
2026-07-12T00:00:00+00:00,ETCUSDT
2026-07-12T00:00:00+00:00,HBARUSDT
2026-07-12T00:15:00+00:00,ZILUSDT
2026-07-12T01:00:00+00:00,STEEMUSDT
2026-07-12T01:45:00+00:00,AWEUSDT
2026-07-12T02:45:00+00:00,TREEUSDT
2026-07-12T03:15:00+00:00,ERAUSDT
