utc,symbol,trigger,ret15,volz
2026-08-07T13:00:00+00:00,NATGASUSDT,B,0.00864,5.06
2026-08-07T13:30:00+00:00,AAOIUSDT,B,0.01321,28.53
2026-08-07T13:30:00+00:00,AAPLUSDT,B,0.00032,4.57
2026-08-07T13:30:00+00:00,AMDUSDT,A,-0.01582,3.75
2026-08-07T13:30:00+00:00,AMZNUSDT,B,0.01373,4.81
2026-08-07T13:30:00+00:00,ARMUSDT,A,-0.01274,7.08
2026-08-07T13:30:00+00:00,BEUSDT,A,-0.01307,6.42
2026-08-07T13:30:00+00:00,CBRSUSDT,A,-0.03107,5.99
2026-08-07T13:30:00+00:00,COINUSDT,B,0.01509,9.08
2026-08-07T13:30:00+00:00,CRCLUSDT,B,0.0198,10.46
2026-08-07T13:30:00+00:00,DELLUSDT,A,-0.01284,12.7
2026-08-07T13:30:00+00:00,DRAMUSDT,A,-0.0148,8.2
2026-08-07T13:30:00+00:00,GLWUSDT,B,0.0416,6.33
2026-08-07T13:30:00+00:00,HOODUSDT,B,0.01614,5.26
2026-08-07T13:30:00+00:00,LITEUSDT,B,0.06075,16.75
2026-08-07T13:30:00+00:00,METAUSDT,B,0.00717,7.46
2026-08-07T13:30:00+00:00,MRVLUSDT,B,0.01058,10.25
2026-08-07T13:30:00+00:00,MSFTUSDT,B,0.00773,3.22
2026-08-07T13:30:00+00:00,MSTRUSDT,B,0.0231,7.95
2026-08-07T13:30:00+00:00,MVLLUSDT,B,0.01948,10.1
2026-08-07T13:30:00+00:00,NBISUSDT,A,-0.04755,10.75
2026-08-07T13:30:00+00:00,NVDAUSDT,B,0.00293,5.44
2026-08-07T13:30:00+00:00,PLTRUSDT,B,0.02859,8.41
2026-08-07T13:30:00+00:00,RKLBUSDT,B,0.02976,14.67
2026-08-07T13:30:00+00:00,TSLAUSDT,B,0.01249,5.8
2026-08-07T13:30:00+00:00,WDCUSDT,A,-0.02973,13.98
2026-08-07T13:45:00+00:00,CRCLUSDT,A,-0.01225,4.82
2026-08-07T13:45:00+00:00,EPICUSDT,B,0.03255,3.96
2026-08-07T13:45:00+00:00,INTCUSDT,A,-0.02585,4.92
2026-08-07T13:45:00+00:00,LITEUSDT,A,-0.03138,8.14
2026-08-07T13:45:00+00:00,LITUSDT,B,0.00644,3.6
2026-08-07T13:45:00+00:00,MRVLUSDT,A,-0.04373,6.54
2026-08-07T13:45:00+00:00,MVLLUSDT,A,-0.08183,5.95
2026-08-07T13:45:00+00:00,RKLBUSDT,A,-0.01931,8.24
2026-08-07T13:45:00+00:00,TQQQUSDT,A,-0.01091,4.73
2026-08-07T14:00:00+00:00,AAOIUSDT,A,-0.02644,12.64
2026-08-07T14:00:00+00:00,MSTRUSDT,A,-0.01835,4.95
2026-08-07T14:00:00+00:00,QQQUSDT,A,-0.00304,4.57
2026-08-07T14:15:00+00:00,BEUSDT,B,0.014,4.4
2026-08-07T14:15:00+00:00,NBISUSDT,B,0.01605,4.1
2026-08-07T14:15:00+00:00,WDCUSDT,B,0.00317,4.89
2026-08-07T14:30:00+00:00,ADAUSDT,A,-0.01002,4.53
2026-08-07T14:30:00+00:00,PLTRUSDT,A,-0.00798,4.51
2026-08-07T14:45:00+00:00,CAPUSDT,B,0.01584,6.74
2026-08-07T15:00:00+00:00,GWEIUSDT,B,0.03042,14.62
2026-08-07T15:00:00+00:00,RENDERUSDT,B,0.00458,3.69
2026-08-07T15:45:00+00:00,UBUSDT,B,0.04139,3.39
2026-08-07T16:00:00+00:00,ICPUSDT,B,0.00335,3.87
2026-08-07T16:15:00+00:00,SLXUSDT,B,0.03984,3.29
2026-08-07T17:00:00+00:00,FILUSDT,A,-0.01947,11.65
2026-08-07T17:00:00+00:00,GWEIUSDT,A,-0.02562,11.14
2026-08-07T17:15:00+00:00,FILUSDT,B,0.00104,3.21
2026-08-07T17:45:00+00:00,ALLOUSDT,B,0.02676,3.18
2026-08-07T17:45:00+00:00,HBARUSDT,A,-0.00297,4.79
2026-08-07T19:30:00+00:00,GWEIUSDT,B,0.00266,16.58
2026-08-07T19:45:00+00:00,TQQQUSDT,B,0.00418,4.09
2026-08-07T23:30:00+00:00,GWEIUSDT,A,-0.03821,17.08
2026-08-07T23:45:00+00:00,BTWUSDT,B,0.05815,3.3
2026-08-08T00:00:00+00:00,GWEIUSDT,B,0.04547,9.57
2026-08-08T00:15:00+00:00,EPICUSDT,B,0.02392,3.47
2026-08-08T00:45:00+00:00,SLXUSDT,B,0.03901,5.07
2026-08-08T01:30:00+00:00,AVAXUSDT,B,0.01687,3.69
2026-08-08T02:15:00+00:00,BSBUSDT,B,0.07082,4.9
2026-08-08T02:15:00+00:00,PLTRUSDT,A,-0.0248,3.92
2026-08-08T02:15:00+00:00,SLXUSDT,A,-0.04003,6.16
2026-08-08T02:45:00+00:00,ALGOUSDT,A,-0.01619,5.58
2026-08-08T03:15:00+00:00,BTWUSDT,A,-0.04095,5.26
2026-08-08T03:15:00+00:00,EPICUSDT,A,-0.04869,7.42
2026-08-08T03:30:00+00:00,XLMUSDT,B,0.00677,3.36
2026-08-08T03:45:00+00:00,BSBUSDT,A,-0.12361,12.31
2026-08-08T04:15:00+00:00,GWEIUSDT,B,0.03482,4.41
2026-08-08T04:30:00+00:00,BTWUSDT,B,0.08455,5.08
2026-08-08T04:30:00+00:00,EPICUSDT,B,0.02955,3.92
2026-08-08T04:45:00+00:00,CAPUSDT,B,0.01723,3.52
2026-08-08T04:45:00+00:00,CRVUSDT,B,0.01017,5.2
2026-08-08T05:15:00+00:00,GWEIUSDT,A,-0.12077,16.17
2026-08-08T05:30:00+00:00,WIFUSDT,B,0.00281,3.11
2026-08-08T06:00:00+00:00,SYNUSDT,B,0.06379,3.3
2026-08-08T08:30:00+00:00,BTWUSDT,B,0.0522,3.38
2026-08-08T09:30:00+00:00,BEATUSDT,B,0.01577,3.5
2026-08-08T09:45:00+00:00,DASHUSDT,B,0.00096,3.05
2026-08-08T09:45:00+00:00,FARTCOINUSDT,B,0.0031,14.45
2026-08-08T09:45:00+00:00,FILUSDT,B,0.01034,3.38
2026-08-08T09:45:00+00:00,LTCUSDT,B,0.00088,5.45
2026-08-08T09:45:00+00:00,NEARUSDT,B,0.00062,4.44
2026-08-08T10:00:00+00:00,ICPUSDT,B,0.00238,3.39
2026-08-08T10:00:00+00:00,SEIUSDT,B,0.00314,4.46
2026-08-08T11:00:00+00:00,INJUSDT,A,-0.00857,8.57
2026-08-08T11:00:00+00:00,SLXUSDT,B,0.00453,3.89
2026-08-08T11:15:00+00:00,BEATUSDT,A,-0.06691,7.77
2026-08-08T12:15:00+00:00,SLXUSDT,A,-0.01747,4.67
2026-08-08T13:00:00+00:00,KAITOUSDT,B,0.01215,3.21
2026-08-08T14:15:00+00:00,BNBUSDT,B,0.01245,17.2
2026-08-08T14:30:00+00:00,SUIUSDT,B,0.00633,4.84
2026-08-08T14:45:00+00:00,BNBUSDT,A,-0.01059,16.11
2026-08-08T15:00:00+00:00,BEATUSDT,B,0.00785,4.28
2026-08-08T15:30:00+00:00,INJUSDT,B,0.00635,3.1
2026-08-08T16:00:00+00:00,KAITOUSDT,A,-0.0224,4.67
2026-08-08T16:45:00+00:00,ICPUSDT,B,0.00278,5.7
2026-08-08T17:00:00+00:00,KAITOUSDT,B,0.01586,6.94
2026-08-08T18:00:00+00:00,CHZUSDT,B,0.02121,9.55
2026-08-08T18:15:00+00:00,BTWUSDT,A,-0.03711,4.49
2026-08-08T18:30:00+00:00,FETUSDT,B,0.00217,3.18
2026-08-08T20:00:00+00:00,KAITOUSDT,A,-0.03433,9.48
2026-08-08T20:30:00+00:00,BEATUSDT,A,-0.046,4.1
2026-08-08T20:30:00+00:00,DASHUSDT,B,0.0091,4.4
2026-08-08T21:00:00+00:00,ICPUSDT,A,-0.00366,4.5
2026-08-08T21:15:00+00:00,XMRUSDT,A,-0.01193,3.91
2026-08-08T23:45:00+00:00,KAITOUSDT,B,0.01135,4.05
2026-08-08T23:45:00+00:00,TAOUSDT,B,0.01208,6.26
2026-08-09T00:00:00+00:00,ICPUSDT,B,0.00045,3.66
2026-08-09T00:00:00+00:00,ZBTUSDT,B,0.00029,3.41
2026-08-09T02:00:00+00:00,CHZUSDT,A,-0.0119,4.22
2026-08-09T03:15:00+00:00,APTUSDT,B,0.01608,8.05
2026-08-09T03:15:00+00:00,BEATUSDT,A,-0.05854,4.81
2026-08-09T03:45:00+00:00,APTUSDT,A,-0.01068,6.03
2026-08-09T04:00:00+00:00,BEATUSDT,B,0.0518,3.12
2026-08-09T06:00:00+00:00,BTWUSDT,A,-0.1196,5.72
2026-08-09T06:00:00+00:00,USUSDT,B,0.00451,5.36
2026-08-09T06:15:00+00:00,BTWUSDT,B,0.02947,3.84
2026-08-09T07:00:00+00:00,EPICUSDT,B,0.00328,4.69
2026-08-09T07:00:00+00:00,ICPUSDT,A,-0.00549,4.89
2026-08-09T10:15:00+00:00,CRVUSDT,B,0.01529,9.7
2026-08-09T10:45:00+00:00,VVVUSDT,B,0.00636,4.73
2026-08-09T12:00:00+00:00,KAITOUSDT,B,0.00161,3.24
2026-08-09T12:30:00+00:00,PUMPUSDT,B,0.01565,3.86
2026-08-09T13:15:00+00:00,BNBUSDT,B,0.00339,5.67
2026-08-09T13:15:00+00:00,EPICUSDT,B,0.12699,4.36
2026-08-09T13:15:00+00:00,TAOUSDT,B,0.00667,3.41
2026-08-09T13:45:00+00:00,XMRUSDT,B,0.01295,6.54
2026-08-09T14:00:00+00:00,ADAUSDT,B,0.00101,5.6
2026-08-09T15:00:00+00:00,XMRUSDT,A,-0.00634,8.58
2026-08-09T15:15:00+00:00,CRVUSDT,B,0.01838,6.69
2026-08-09T15:30:00+00:00,CRVUSDT,A,-0.01231,8.27
2026-08-09T16:00:00+00:00,KAITOUSDT,A,-0.03495,5.0
2026-08-09T16:00:00+00:00,PENGUUSDT,B,0.01991,11.13
2026-08-09T16:00:00+00:00,TRUMPUSDT,B,0.00927,3.43
2026-08-09T16:45:00+00:00,USUSDT,A,-0.09374,6.2
2026-08-09T17:00:00+00:00,USUSDT,B,0.04418,9.15
2026-08-09T17:30:00+00:00,EPICUSDT,B,0.03031,10.24
2026-08-09T18:15:00+00:00,PENGUUSDT,A,-0.00988,4.55
2026-08-09T18:30:00+00:00,EPICUSDT,A,-0.20203,9.62
2026-08-09T19:45:00+00:00,ALGOUSDT,A,-0.00701,4.33
2026-08-09T19:45:00+00:00,ASTERUSDT,B,0.00754,3.28
2026-08-09T20:15:00+00:00,XMRUSDT,B,0.00711,5.6
2026-08-09T20:45:00+00:00,ALGOUSDT,B,0.00214,3.22
2026-08-09T21:45:00+00:00,SPYUSDT,A,-0.00179,13.41
2026-08-09T22:00:00+00:00,NATGASUSDT,B,0.01332,3.26
2026-08-09T22:30:00+00:00,BNBUSDT,A,-0.00521,6.67
2026-08-09T22:45:00+00:00,LINKUSDT,A,-0.00398,4.34
2026-08-09T23:15:00+00:00,ADAUSDT,A,-0.01221,5.43
2026-08-09T23:30:00+00:00,AVAXUSDT,A,-0.00573,4.56
2026-08-09T23:30:00+00:00,RENDERUSDT,A,-0.00535,6.82
2026-08-09T23:30:00+00:00,TAOUSDT,B,0.00025,3.21
2026-08-10T00:00:00+00:00,BEATUSDT,A,-0.09385,7.55
2026-08-10T00:00:00+00:00,DRAMUSDT,B,0.01039,3.13
2026-08-10T00:00:00+00:00,ICPUSDT,B,0.00923,3.06
2026-08-10T00:00:00+00:00,PUMPUSDT,B,0.0292,4.07
2026-08-10T00:00:00+00:00,QQQUSDT,B,0.00511,7.56
2026-08-10T00:00:00+00:00,RENDERUSDT,B,0.00308,4.9
2026-08-10T00:00:00+00:00,RKLBUSDT,B,0.01493,6.42
2026-08-10T00:00:00+00:00,SAMSUNGUSDT,B,0.00693,5.44
2026-08-10T00:00:00+00:00,SPYUSDT,B,0.00272,18.78
2026-08-10T00:00:00+00:00,WIFUSDT,B,0.01271,3.26
2026-08-10T00:00:00+00:00,XLMUSDT,B,0.0093,3.97
2026-08-10T00:30:00+00:00,CAPUSDT,B,0.02139,3.08
2026-08-10T00:45:00+00:00,BEATUSDT,B,0.01021,4.03
2026-08-10T00:45:00+00:00,LDOUSDT,B,0.01878,3.69
2026-08-10T02:45:00+00:00,XMRUSDT,B,0.00311,5.16
2026-08-10T04:00:00+00:00,TIAUSDT,B,0.00062,3.07
2026-08-10T05:15:00+00:00,PUMPUSDT,B,0.02643,4.7
2026-08-10T05:30:00+00:00,JTOUSDT,B,0.00748,4.27
2026-08-10T05:45:00+00:00,CAPUSDT,B,0.00373,3.76
2026-08-10T07:00:00+00:00,CAPUSDT,A,-0.06892,13.93
2026-08-10T07:00:00+00:00,FETUSDT,B,0.00798,3.82
2026-08-10T07:30:00+00:00,EPICUSDT,B,0.07937,3.04
2026-08-10T08:00:00+00:00,DELLUSDT,B,0.00708,5.37
2026-08-10T09:30:00+00:00,BASEDUSDT,A,-0.00884,4.42
2026-08-10T09:30:00+00:00,BEATUSDT,B,0.10118,6.1
2026-08-10T10:00:00+00:00,PUMPUSDT,A,-0.02406,4.58
2026-08-10T10:15:00+00:00,TRXUSDT,B,0.0019,5.34
2026-08-10T10:30:00+00:00,AAPLUSDT,A,-0.01545,3.84
2026-08-10T11:30:00+00:00,INTCUSDT,A,-0.03401,4.59
2026-08-10T12:00:00+00:00,LINKUSDT,B,0.00397,3.28
2026-08-10T12:30:00+00:00,WLDUSDT,B,0.00915,3.38
2026-08-10T12:45:00+00:00,NATGASUSDT,A,-0.0075,4.12
2026-08-10T13:00:00+00:00,ALGOUSDT,B,0.00627,4.58
2026-08-10T13:00:00+00:00,MRVLUSDT,B,0.03458,5.83
2026-08-10T13:00:00+00:00,MSFTUSDT,B,0.00616,4.59
2026-08-10T13:00:00+00:00,MVLLUSDT,B,0.06861,7.93
2026-08-10T13:30:00+00:00,ARMUSDT,A,-0.04496,5.94
2026-08-10T13:30:00+00:00,ASTERUSDT,B,0.00016,4.96
2026-08-10T13:30:00+00:00,BEUSDT,A,-0.04146,5.83
2026-08-10T13:30:00+00:00,CBRSUSDT,B,0.00782,6.0
2026-08-10T13:30:00+00:00,COINUSDT,A,-0.01326,4.39
2026-08-10T13:30:00+00:00,CRCLUSDT,A,-0.02779,10.07
2026-08-10T13:30:00+00:00,DRAMUSDT,B,0.00645,7.0
2026-08-10T13:30:00+00:00,GOOGLUSDT,A,-0.00492,2.37
2026-08-10T13:30:00+00:00,LITEUSDT,A,-0.08317,24.66
2026-08-10T13:30:00+00:00,METAUSDT,A,-0.00397,6.07
2026-08-10T13:30:00+00:00,MRVLUSDT,A,-0.03981,11.9
2026-08-10T13:30:00+00:00,MSTRUSDT,A,-0.01243,6.07
2026-08-10T13:30:00+00:00,MVLLUSDT,A,-0.07648,14.13
2026-08-10T13:30:00+00:00,NBISUSDT,B,0.01496,7.25
2026-08-10T13:30:00+00:00,OPUSDT,B,0.0022,8.83
2026-08-10T13:30:00+00:00,ORCLUSDT,A,-0.00658,8.36
2026-08-10T13:30:00+00:00,PLTRUSDT,B,0.03441,15.12
2026-08-10T13:30:00+00:00,SAMSUNGUSDT,B,0.00255,3.14
2026-08-10T13:30:00+00:00,SNXXUSDT,B,0.04227,13.85
2026-08-10T13:30:00+00:00,SPYUSDT,B,0.00023,10.93
2026-08-10T13:30:00+00:00,TRXUSDT,A,-0.0022,5.15
2026-08-10T13:30:00+00:00,TSLAUSDT,B,0.0048,5.67
2026-08-10T13:30:00+00:00,WDCUSDT,B,0.00507,8.36
2026-08-10T13:45:00+00:00,AAOIUSDT,B,0.02276,8.6
2026-08-10T13:45:00+00:00,CRVUSDT,B,0.00163,3.63
2026-08-10T13:45:00+00:00,DELLUSDT,B,0.01041,8.36
2026-08-10T13:45:00+00:00,LITEUSDT,B,0.0025,11.37
2026-08-10T14:00:00+00:00,RKLBUSDT,B,0.00323,3.0
2026-08-10T14:00:00+00:00,TQQQUSDT,B,0.0074,4.12
2026-08-10T14:15:00+00:00,AAOIUSDT,A,-0.06543,7.92
2026-08-10T14:30:00+00:00,BEATUSDT,B,0.01305,3.36
2026-08-10T14:45:00+00:00,BEATUSDT,A,-0.0524,4.98
2026-08-10T14:45:00+00:00,SPYUSDT,A,-0.00132,8.81
2026-08-10T15:00:00+00:00,CAPUSDT,A,-0.04276,4.69
2026-08-10T15:15:00+00:00,GWEIUSDT,B,0.02499,5.0
2026-08-10T15:30:00+00:00,HOMEUSDT,B,0.07914,5.0
2026-08-10T15:30:00+00:00,WLDUSDT,A,-0.01185,4.15
2026-08-10T15:45:00+00:00,KAITOUSDT,B,0.00352,4.04
2026-08-10T16:00:00+00:00,ICPUSDT,B,0.02297,28.54
2026-08-10T16:00:00+00:00,KAITOUSDT,A,-0.01327,10.88
2026-08-10T16:00:00+00:00,PAXGUSDT,B,2e-05,4.57
2026-08-10T16:15:00+00:00,ICPUSDT,A,-0.00661,7.17
2026-08-10T16:15:00+00:00,LITUSDT,B,0.00201,3.39
2026-08-10T17:00:00+00:00,HOMEUSDT,A,-0.05989,5.15
2026-08-10T17:30:00+00:00,BABAUSDT,B,0.00023,4.43
2026-08-10T17:45:00+00:00,CRVUSDT,B,0.01455,4.82
2026-08-10T18:30:00+00:00,XAUTUSDT,B,0.00364,3.93
2026-08-10T18:45:00+00:00,CRVUSDT,A,-0.00927,5.81
2026-08-10T19:45:00+00:00,RKLBUSDT,B,0.00463,4.03
2026-08-10T20:00:00+00:00,BEATUSDT,B,0.02214,3.41
2026-08-10T20:00:00+00:00,RKLBUSDT,A,-0.02702,50.3
2026-08-10T20:30:00+00:00,BEATUSDT,A,-0.05678,4.19
2026-08-10T22:15:00+00:00,CRVUSDT,B,0.0134,8.52
2026-08-10T23:00:00+00:00,RENDERUSDT,A,-0.0071,4.29
2026-08-10T23:00:00+00:00,WIFUSDT,A,-0.00847,3.89
2026-08-10T23:45:00+00:00,XPLUSDT,B,0.00575,3.31
2026-08-11T00:00:00+00:00,ICPUSDT,B,0.00875,4.37
2026-08-11T00:00:00+00:00,SAMSUNGUSDT,B,0.00501,5.43
2026-08-11T00:15:00+00:00,RENDERUSDT,B,0.0016,3.33
2026-08-11T00:30:00+00:00,BEATUSDT,A,-0.08125,4.29
2026-08-11T01:00:00+00:00,ICPUSDT,A,-0.00552,4.09
2026-08-11T01:15:00+00:00,LINKUSDT,B,0.00874,4.96
2026-08-11T01:45:00+00:00,CRVUSDT,A,-0.013,5.69
2026-08-11T01:45:00+00:00,ENAUSDT,B,0.02255,3.49
2026-08-11T01:45:00+00:00,PUMPUSDT,B,0.00748,3.78
2026-08-11T02:15:00+00:00,CAPUSDT,A,-0.03479,4.4
2026-08-11T03:00:00+00:00,CRVUSDT,B,0.00409,4.63
2026-08-11T03:15:00+00:00,BEATUSDT,B,0.08838,3.07
2026-08-11T06:00:00+00:00,PUMPUSDT,B,0.02683,6.85
2026-08-11T06:15:00+00:00,CRVUSDT,A,-0.01284,4.28
2026-08-11T07:30:00+00:00,BEATUSDT,B,0.02212,4.73
2026-08-11T07:30:00+00:00,ICPUSDT,A,-0.01072,7.3
2026-08-11T08:00:00+00:00,BEATUSDT,A,-0.05674,5.07
2026-08-11T09:00:00+00:00,LINKUSDT,B,0.00293,4.51
2026-08-11T09:15:00+00:00,CRVUSDT,B,0.01076,4.94
2026-08-11T09:15:00+00:00,TRXUSDT,B,0.00262,3.09
2026-08-11T09:15:00+00:00,VELVETUSDT,B,0.26644,6.94
2026-08-11T09:30:00+00:00,CAPUSDT,B,0.03607,3.1
2026-08-11T10:00:00+00:00,PAXGUSDT,B,0.00018,4.88
2026-08-11T10:15:00+00:00,RENDERUSDT,A,-0.01118,8.78
2026-08-11T11:00:00+00:00,LITUSDT,B,0.00146,5.98
2026-08-11T11:15:00+00:00,CAPUSDT,A,-0.07675,7.82
2026-08-11T11:15:00+00:00,VELVETUSDT,A,-0.10444,42.19
2026-08-11T12:00:00+00:00,BNBUSDT,B,0.01,11.23
2026-08-11T12:15:00+00:00,BNBUSDT,A,-0.00247,4.6
2026-08-11T12:15:00+00:00,NATGASUSDT,B,0.01718,5.45
2026-08-11T12:15:00+00:00,TRXUSDT,A,-0.0025,5.19
2026-08-11T12:30:00+00:00,HBARUSDT,A,-0.00388,4.59
2026-08-11T13:00:00+00:00,BEATUSDT,A,-0.06148,8.26
2026-08-11T13:00:00+00:00,NATGASUSDT,A,-0.00318,7.25
2026-08-11T13:15:00+00:00,VELVETUSDT,B,0.04578,5.44
2026-08-11T13:30:00+00:00,AAOIUSDT,A,-0.02967,10.19
2026-08-11T13:30:00+00:00,AAPLUSDT,A,-0.0038,3.88
2026-08-11T13:30:00+00:00,AMZNUSDT,A,-0.01748,3.51
2026-08-11T13:30:00+00:00,BEATUSDT,B,0.16819,15.78
2026-08-11T13:30:00+00:00,BEUSDT,B,0.00149,3.1
2026-08-11T13:30:00+00:00,CRCLUSDT,B,0.01261,10.69
2026-08-11T13:30:00+00:00,DELLUSDT,A,-0.01639,13.37
2026-08-11T13:30:00+00:00,DRAMUSDT,B,0.00059,6.59
2026-08-11T13:30:00+00:00,GLWUSDT,B,0.00144,3.18
2026-08-11T13:30:00+00:00,GOOGLUSDT,A,-0.0147,3.11
2026-08-11T13:30:00+00:00,INTCUSDT,B,0.00021,4.0
2026-08-11T13:30:00+00:00,LITEUSDT,A,-0.01206,7.85
2026-08-11T13:30:00+00:00,MRVLUSDT,A,-0.01225,6.31
2026-08-11T13:30:00+00:00,MSTRUSDT,B,0.00666,5.34
2026-08-11T13:30:00+00:00,MVLLUSDT,A,-0.02479,5.92
2026-08-11T13:30:00+00:00,NBISUSDT,B,0.01214,7.3
2026-08-11T13:30:00+00:00,NVDAUSDT,A,-0.0075,6.79
2026-08-11T13:30:00+00:00,ORCLUSDT,A,-0.03066,7.33
2026-08-11T13:30:00+00:00,PLTRUSDT,B,0.00505,10.39
2026-08-11T13:30:00+00:00,RKLBUSDT,B,0.00052,17.85
2026-08-11T13:30:00+00:00,SAMSUNGUSDT,B,0.00444,3.18
2026-08-11T13:30:00+00:00,SNXXUSDT,B,0.00613,8.38
2026-08-11T13:30:00+00:00,TQQQUSDT,A,-0.0114,6.72
2026-08-11T13:30:00+00:00,TSLAUSDT,A,-0.00516,5.54
2026-08-11T13:30:00+00:00,WDCUSDT,B,0.01082,3.01
2026-08-11T13:45:00+00:00,DELLUSDT,B,0.00467,5.55
2026-08-11T13:45:00+00:00,MVLLUSDT,B,0.00323,3.32
2026-08-11T13:45:00+00:00,TQQQUSDT,B,0.00095,4.63
2026-08-11T14:00:00+00:00,CAPUSDT,B,0.01576,3.04
2026-08-11T14:00:00+00:00,ORCLUSDT,B,0.01564,5.51
2026-08-11T14:15:00+00:00,ADAUSDT,A,-0.00589,5.3
2026-08-11T14:15:00+00:00,CRCLUSDT,A,-0.01647,7.14
2026-08-11T14:15:00+00:00,CRVUSDT,B,0.00939,7.8
2026-08-11T14:15:00+00:00,ICPUSDT,B,0.01476,9.09
2026-08-11T14:15:00+00:00,UNIUSDT,A,-0.00806,5.49
2026-08-11T14:30:00+00:00,CRVUSDT,A,-0.00819,4.5
2026-08-11T14:30:00+00:00,NEARUSDT,A,-0.01392,4.88
2026-08-11T14:45:00+00:00,1000BONKUSDT,A,-0.02177,5.89
2026-08-11T14:45:00+00:00,1000PEPEUSDT,A,-0.01756,8.98
2026-08-11T14:45:00+00:00,AAVEUSDT,A,-0.00872,5.21
2026-08-11T14:45:00+00:00,ARBUSDT,A,-0.01725,5.26
2026-08-11T14:45:00+00:00,ASTERUSDT,A,-0.00349,3.49
2026-08-11T14:45:00+00:00,AVAXUSDT,A,-0.02223,12.8
2026-08-11T14:45:00+00:00,FARTCOINUSDT,A,-0.02351,7.12
2026-08-11T14:45:00+00:00,FILUSDT,A,-0.01238,4.7
2026-08-11T14:45:00+00:00,JUPUSDT,A,-0.01507,5.64
2026-08-11T14:45:00+00:00,LINKUSDT,A,-0.00338,5.05
2026-08-11T14:45:00+00:00,PENDLEUSDT,A,-0.01145,5.64
2026-08-11T14:45:00+00:00,PENGUUSDT,A,-0.01813,7.24
2026-08-11T14:45:00+00:00,SUIUSDT,A,-0.00923,5.91
2026-08-11T14:45:00+00:00,TIAUSDT,A,-0.0222,9.56
2026-08-11T15:00:00+00:00,ICPUSDT,A,-0.0082,4.17
2026-08-11T15:15:00+00:00,ALGOUSDT,A,-0.02195,12.38
2026-08-11T15:15:00+00:00,VELVETUSDT,A,-0.04641,7.03
2026-08-11T15:30:00+00:00,ETCUSDT,A,-0.00928,8.7
2026-08-11T15:30:00+00:00,SEIUSDT,A,-0.01574,10.96
2026-08-11T15:30:00+00:00,TAOUSDT,A,-0.0135,9.28
2026-08-11T15:30:00+00:00,TRUMPUSDT,A,-0.01996,5.53
2026-08-11T15:30:00+00:00,XPLUSDT,A,-0.02177,5.49
2026-08-11T16:00:00+00:00,ETCUSDT,B,0.00365,5.06
2026-08-11T16:00:00+00:00,LINKUSDT,B,0.00339,5.93
2026-08-11T16:00:00+00:00,VIRTUALUSDT,A,-0.0091,4.24
2026-08-11T17:00:00+00:00,OPUSDT,B,0.00564,3.84
2026-08-11T18:00:00+00:00,CAPUSDT,B,0.01511,8.4
2026-08-11T18:30:00+00:00,GOOGLUSDT,A,-0.00392,2.96
2026-08-11T20:00:00+00:00,1000PEPEUSDT,B,0.00706,4.5
2026-08-11T20:00:00+00:00,CRVUSDT,B,0.00935,3.33
2026-08-11T20:00:00+00:00,DELLUSDT,B,0.01287,5.64
2026-08-11T20:00:00+00:00,ENAUSDT,B,0.01238,5.93
2026-08-11T20:00:00+00:00,FILUSDT,B,0.00874,3.03
2026-08-11T20:00:00+00:00,INJUSDT,B,0.01385,5.81
2026-08-11T20:00:00+00:00,LINKUSDT,B,0.00778,5.88
2026-08-11T20:00:00+00:00,NBISUSDT,B,0.01117,3.01
2026-08-11T20:00:00+00:00,XLMUSDT,B,0.00254,4.0
2026-08-11T20:15:00+00:00,LITEUSDT,B,0.00557,11.43
2026-08-11T20:45:00+00:00,BEATUSDT,B,0.06285,3.04
2026-08-11T21:00:00+00:00,CRVUSDT,A,-0.01112,6.15
2026-08-12T00:00:00+00:00,CRVUSDT,B,0.02409,13.27
2026-08-12T00:00:00+00:00,SAMSUNGUSDT,B,0.01166,5.4
2026-08-12T00:30:00+00:00,CAPUSDT,B,0.01666,3.51
2026-08-12T01:00:00+00:00,BNBUSDT,B,0.00298,3.28
2026-08-12T03:45:00+00:00,CRVUSDT,A,-0.02553,12.42
2026-08-12T05:00:00+00:00,CRVUSDT,B,0.01578,8.45
2026-08-12T05:30:00+00:00,BEATUSDT,B,0.02199,3.15
2026-08-12T06:00:00+00:00,BNBUSDT,A,-0.00354,7.15
2026-08-12T06:00:00+00:00,CAPUSDT,A,-0.05599,8.59
2026-08-12T06:15:00+00:00,CAPUSDT,B,0.0026,3.08
2026-08-12T06:30:00+00:00,BEATUSDT,A,-0.04874,5.18
2026-08-12T06:30:00+00:00,UNIUSDT,A,-0.01303,4.76
2026-08-12T07:00:00+00:00,UNIUSDT,B,0.00111,5.76
2026-08-12T08:00:00+00:00,CRVUSDT,A,-0.01265,5.44
2026-08-12T08:00:00+00:00,KAITOUSDT,A,-0.02881,6.04
2026-08-12T08:30:00+00:00,BTWUSDT,B,0.01157,5.3
2026-08-12T08:30:00+00:00,KAITOUSDT,B,0.01019,3.78
2026-08-12T08:45:00+00:00,BTWUSDT,A,-0.06595,5.15
2026-08-12T08:45:00+00:00,JUPUSDT,A,-0.0167,16.17
2026-08-12T09:15:00+00:00,JTOUSDT,B,0.02009,6.52
2026-08-12T09:15:00+00:00,XMRUSDT,B,0.00568,3.05
2026-08-12T09:45:00+00:00,VIRTUALUSDT,B,0.02779,9.34
