utc,symbol,trigger,ret15,volz
2026-08-09T07:00:00+00:00,KRW-AVNT,A,-0.01538,6.55
2026-08-09T07:00:00+00:00,KRW-FF,B,0.01772,6.07
2026-08-09T07:15:00+00:00,KRW-BERA,B,0.0137,3.6
2026-08-09T07:15:00+00:00,KRW-TRX,B,0.00216,4.26
2026-08-09T07:30:00+00:00,KRW-PYTH,B,0.00167,16.12
2026-08-09T07:45:00+00:00,KRW-PYTH,A,-0.01498,6.75
2026-08-09T08:30:00+00:00,KRW-AVNT,B,0.00763,6.22
2026-08-09T08:45:00+00:00,KRW-CC,A,-0.01418,6.38
2026-08-09T09:15:00+00:00,KRW-ESP,B,0.00402,3.18
2026-08-09T09:30:00+00:00,KRW-DEEP,A,-0.02024,2.53
2026-08-09T10:45:00+00:00,KRW-PUMP,B,0.00279,3.32
2026-08-09T11:00:00+00:00,KRW-ME,B,0.01782,3.0
2026-08-09T11:15:00+00:00,KRW-ME,A,-0.01751,10.59
2026-08-09T11:45:00+00:00,KRW-DEEP,B,0.06751,3.86
2026-08-09T12:15:00+00:00,KRW-PENDLE,B,0.0026,3.28
2026-08-09T12:45:00+00:00,KRW-OPEN,A,-0.01,4.5
2026-08-09T13:30:00+00:00,KRW-AVNT,B,0.00763,4.35
2026-08-09T13:30:00+00:00,KRW-PUMP,A,-0.01053,5.38
2026-08-09T13:45:00+00:00,KRW-PLUME,B,0.01786,3.85
2026-08-09T14:00:00+00:00,KRW-ZKP,B,0.02031,5.51
2026-08-09T14:30:00+00:00,KRW-FF,B,0.01454,4.77
2026-08-09T15:00:00+00:00,KRW-WAVES,A,-0.01027,2.84
2026-08-09T16:15:00+00:00,KRW-PENGU,B,0.0141,6.24
2026-08-09T21:15:00+00:00,KRW-SEI,B,0.0017,3.32
2026-08-09T22:15:00+00:00,KRW-PUMP,B,0.00263,3.27
2026-08-09T23:15:00+00:00,KRW-CHIP,A,-0.03727,5.71
2026-08-10T00:00:00+00:00,KRW-BLEND,B,0.03606,12.2
2026-08-10T00:00:00+00:00,KRW-CHIP,B,0.00654,3.71
2026-08-10T00:15:00+00:00,KRW-COW,A,-0.00662,5.02
2026-08-10T00:30:00+00:00,KRW-FF,A,-0.01345,7.06
2026-08-10T01:45:00+00:00,KRW-RENDER,B,0.00384,3.72
2026-08-10T02:15:00+00:00,KRW-XAUT,B,0.00264,5.2
2026-08-10T03:15:00+00:00,KRW-RENDER,A,-0.00495,5.32
2026-08-10T05:15:00+00:00,KRW-PUMP,B,0.02057,3.02
2026-08-10T05:30:00+00:00,KRW-JTO,B,0.00908,3.96
2026-08-10T06:30:00+00:00,KRW-ESP,B,0.00862,4.57
2026-08-10T06:45:00+00:00,KRW-BORA,B,0.02555,3.39
2026-08-10T07:15:00+00:00,KRW-RENDER,B,0.00384,4.62
2026-08-10T08:00:00+00:00,KRW-OPEN,A,-0.01083,4.45
2026-08-10T08:30:00+00:00,KRW-VVV,B,0.00235,4.95
2026-08-10T09:15:00+00:00,KRW-CHIP,B,0.0607,24.52
2026-08-10T09:15:00+00:00,KRW-OPEN,B,0.00369,5.39
2026-08-10T09:30:00+00:00,KRW-JTO,B,0.00747,3.01
2026-08-10T09:45:00+00:00,KRW-LINK,B,0.00259,3.12
2026-08-10T10:00:00+00:00,KRW-TAO,B,0.00176,3.44
2026-08-10T10:30:00+00:00,KRW-CHIP,A,-0.00888,19.91
2026-08-10T10:30:00+00:00,KRW-MON,B,0.01278,4.48
2026-08-10T11:30:00+00:00,KRW-BIO,B,0.01562,4.33
2026-08-10T11:30:00+00:00,KRW-ME,B,0.0043,13.35
2026-08-10T11:30:00+00:00,KRW-MON,A,-0.00935,14.05
2026-08-10T11:30:00+00:00,KRW-MOVE,B,0.00301,4.41
2026-08-10T12:30:00+00:00,KRW-AXS,B,0.00532,3.75
2026-08-10T12:45:00+00:00,KRW-BIO,A,-0.01531,15.84
2026-08-10T13:00:00+00:00,KRW-ME,A,-0.00738,16.36
2026-08-10T13:15:00+00:00,KRW-AXS,A,-0.01302,1.28
2026-08-10T14:45:00+00:00,KRW-DOT,B,0.00087,6.78
2026-08-10T16:00:00+00:00,KRW-RVN,B,0.01996,107.18
2026-08-10T16:15:00+00:00,KRW-AVNT,B,0.00741,5.86
2026-08-10T17:00:00+00:00,KRW-TAO,B,0.00421,3.75
2026-08-10T17:45:00+00:00,KRW-ME,B,0.00725,18.3
2026-08-10T18:00:00+00:00,KRW-ME,A,-0.01852,3.99
2026-08-10T18:00:00+00:00,KRW-PLUME,B,0.01754,3.94
2026-08-10T18:45:00+00:00,KRW-OPEN,A,-0.02151,25.1
2026-08-10T21:45:00+00:00,KRW-RVN,A,-0.01581,15.6
2026-08-10T22:15:00+00:00,KRW-RVN,B,0.0161,9.3
2026-08-10T22:15:00+00:00,KRW-TRX,A,-0.00427,5.27
2026-08-10T22:30:00+00:00,KRW-RENDER,A,-0.00775,9.0
2026-08-11T00:00:00+00:00,KRW-AVNT,A,-0.01527,7.37
2026-08-11T00:00:00+00:00,KRW-EDGE,B,0.07585,16.14
2026-08-11T00:00:00+00:00,KRW-ELSA,B,0.01075,7.64
2026-08-11T00:00:00+00:00,KRW-ME,B,0.01277,30.26
2026-08-11T00:15:00+00:00,KRW-EDGE,A,-0.00868,5.87
2026-08-11T00:15:00+00:00,KRW-ME,A,-0.01996,27.87
2026-08-11T01:00:00+00:00,KRW-ARB,B,0.00877,4.13
2026-08-11T01:30:00+00:00,KRW-BIRB,B,0.005,3.45
2026-08-11T01:45:00+00:00,KRW-OPG,B,0.01493,3.42
2026-08-11T02:00:00+00:00,KRW-HBAR,B,0.00421,5.46
2026-08-11T02:45:00+00:00,KRW-RVN,B,0.00202,4.34
2026-08-11T05:15:00+00:00,KRW-MOVE,B,0.00108,3.69
2026-08-11T05:45:00+00:00,KRW-LINK,B,0.00084,4.59
2026-08-11T06:00:00+00:00,KRW-RVN,A,-0.083,84.25
2026-08-11T07:15:00+00:00,KRW-RVN,B,0.02532,44.36
2026-08-11T07:45:00+00:00,KRW-POL,B,0.00943,9.0
2026-08-11T08:00:00+00:00,KRW-MON,B,0.00971,3.79
2026-08-11T08:45:00+00:00,KRW-MMT,B,0.04658,3.5
2026-08-11T09:00:00+00:00,KRW-MMT,A,-0.02967,6.01
2026-08-11T09:00:00+00:00,KRW-SOPH,A,-0.05657,4.83
2026-08-11T09:30:00+00:00,KRW-OPEN,B,0.02593,3.58
2026-08-11T09:45:00+00:00,KRW-TRX,B,0.0064,10.74
2026-08-11T10:15:00+00:00,KRW-RENDER,A,-0.01248,7.58
2026-08-11T10:15:00+00:00,KRW-RVN,A,-0.01542,10.9
2026-08-11T10:45:00+00:00,KRW-LINK,B,0.00493,4.98
2026-08-11T11:15:00+00:00,KRW-RVN,B,0.00518,5.14
2026-08-11T11:30:00+00:00,KRW-EDGE,B,0.04902,5.38
2026-08-11T11:30:00+00:00,KRW-FF,B,0.00107,5.42
2026-08-11T11:30:00+00:00,KRW-LINK,A,-0.0049,10.8
2026-08-11T11:45:00+00:00,KRW-0G,B,0.00431,4.4
2026-08-11T12:00:00+00:00,KRW-EDGE,A,-0.01566,5.63
2026-08-11T12:15:00+00:00,KRW-0G,A,-0.01299,4.76
2026-08-11T12:30:00+00:00,KRW-OPEN,A,-0.01087,5.04
2026-08-11T14:45:00+00:00,KRW-AVAX,A,-0.02056,7.21
2026-08-11T14:45:00+00:00,KRW-ETC,A,-0.0061,4.21
2026-08-11T14:45:00+00:00,KRW-JUP,A,-0.01976,6.05
2026-08-11T14:45:00+00:00,KRW-MOVE,A,-0.01424,6.17
2026-08-11T14:45:00+00:00,KRW-NEAR,A,-0.01182,5.83
2026-08-11T14:45:00+00:00,KRW-VIRTUAL,A,-0.01675,4.36
2026-08-11T15:00:00+00:00,KRW-BIGTIME,A,-0.00963,4.01
2026-08-11T15:00:00+00:00,KRW-ID,B,0.05,46.45
2026-08-11T15:15:00+00:00,KRW-ALGO,A,-0.02586,5.68
2026-08-11T15:15:00+00:00,KRW-ID,A,-0.02381,22.09
2026-08-11T15:15:00+00:00,KRW-OPEN,B,0.02113,6.34
2026-08-11T15:15:00+00:00,KRW-POL,B,0.00935,4.06
2026-08-11T15:30:00+00:00,KRW-ONT,A,-0.02124,3.33
2026-08-11T15:30:00+00:00,KRW-POL,A,-0.01852,7.41
2026-08-11T15:30:00+00:00,KRW-SEI,A,-0.01222,4.49
2026-08-11T15:30:00+00:00,KRW-XPL,A,-0.01835,4.34
2026-08-11T17:00:00+00:00,KRW-RVN,A,-0.01036,2.63
2026-08-11T18:30:00+00:00,KRW-HOLO,B,0.02752,3.77
2026-08-11T18:30:00+00:00,KRW-LSK,B,0.02752,3.43
2026-08-11T19:30:00+00:00,KRW-ATOM,B,0.00099,5.57
2026-08-11T20:30:00+00:00,KRW-RVN,B,0.01355,3.26
2026-08-11T20:30:00+00:00,KRW-SEI,A,-0.00529,4.7
2026-08-11T21:15:00+00:00,KRW-HOLO,A,-0.03333,3.38
2026-08-11T21:45:00+00:00,KRW-LSK,A,-0.05797,17.71
2026-08-11T22:30:00+00:00,KRW-HOLO,B,0.04202,5.23
2026-08-11T23:30:00+00:00,KRW-LSK,B,0.00885,3.14
2026-08-12T00:00:00+00:00,KRW-EDGE,B,0.04624,11.14
2026-08-12T00:15:00+00:00,KRW-ARB,A,-0.00885,5.53
2026-08-12T00:15:00+00:00,KRW-EDGE,A,-0.03289,4.97
2026-08-12T00:15:00+00:00,KRW-RVN,A,-0.03968,3.63
2026-08-12T00:30:00+00:00,KRW-ID,B,0.08128,50.43
2026-08-12T00:45:00+00:00,KRW-ID,A,-0.06834,43.42
2026-08-12T00:45:00+00:00,KRW-INJ,B,0.00228,3.22
2026-08-12T00:45:00+00:00,KRW-OPEN,B,0.00678,3.09
2026-08-12T02:00:00+00:00,KRW-AWE,B,0.01211,8.32
2026-08-12T02:00:00+00:00,KRW-HOLO,A,-0.05,14.65
2026-08-12T02:30:00+00:00,KRW-LSK,A,-0.016,10.21
2026-08-12T02:45:00+00:00,KRW-HOLO,B,0.02985,8.47
2026-08-12T04:15:00+00:00,KRW-ELF,B,0.16091,34.1
2026-08-12T04:30:00+00:00,KRW-BIRB,B,0.00627,3.84
2026-08-12T04:30:00+00:00,KRW-ELF,A,-0.06057,74.22
2026-08-12T04:30:00+00:00,KRW-RVN,A,-0.01734,1.45
2026-08-12T04:45:00+00:00,KRW-STORJ,B,0.17637,23.96
2026-08-12T05:00:00+00:00,KRW-AXS,A,-0.00765,1.46
2026-08-12T05:00:00+00:00,KRW-RVN,B,0.01445,4.43
2026-08-12T05:30:00+00:00,KRW-PLUME,B,0.00571,3.8
2026-08-12T05:30:00+00:00,KRW-STORJ,A,-0.06357,53.14
2026-08-12T05:45:00+00:00,KRW-ONT,B,0.01154,3.14
2026-08-12T06:00:00+00:00,KRW-HOLO,A,-0.04762,7.22
2026-08-12T06:00:00+00:00,KRW-PLUME,A,-0.0226,7.81
2026-08-12T06:30:00+00:00,KRW-INJ,A,-0.00689,7.52
2026-08-12T06:30:00+00:00,KRW-ONT,A,-0.03889,33.99
2026-08-12T06:45:00+00:00,KRW-STEEM,B,0.01158,12.1
2026-08-12T06:45:00+00:00,KRW-UNI,A,-0.02865,6.68
2026-08-12T07:00:00+00:00,KRW-STEEM,A,-0.01718,4.77
2026-08-12T07:30:00+00:00,KRW-APT,B,0.00124,3.22
2026-08-12T07:45:00+00:00,KRW-TRX,B,0.00211,5.14
2026-08-12T08:15:00+00:00,KRW-RENDER,B,0.00282,8.12
2026-08-12T08:30:00+00:00,KRW-ELF,A,-0.01828,3.75
2026-08-12T08:45:00+00:00,KRW-ELF,B,0.00438,5.84
2026-08-12T08:45:00+00:00,KRW-STORJ,B,0.02426,15.5
2026-08-12T09:00:00+00:00,KRW-OPEN,B,0.02614,6.34
2026-08-12T09:45:00+00:00,KRW-STORJ,A,-0.028,10.46
2026-08-12T10:15:00+00:00,KRW-KAITO,A,-0.05236,5.31
2026-08-12T10:15:00+00:00,KRW-OPEN,A,-0.07645,27.79
2026-08-12T10:45:00+00:00,KRW-LAYER,B,0.05251,4.14
2026-08-12T10:45:00+00:00,KRW-SOPH,A,-0.0494,12.73
2026-08-12T11:00:00+00:00,KRW-LAYER,A,-0.03628,3.34
2026-08-12T12:00:00+00:00,KRW-VIRTUAL,B,0.01423,5.01
2026-08-12T12:15:00+00:00,KRW-AVAX,B,0.01743,8.33
2026-08-12T12:30:00+00:00,KRW-ELF,A,-0.01488,6.23
2026-08-12T12:30:00+00:00,KRW-LSK,B,0.11304,18.07
2026-08-12T12:30:00+00:00,KRW-XAUT,B,0.00081,6.58
2026-08-12T13:15:00+00:00,KRW-POL,A,-0.01869,4.59
2026-08-12T13:30:00+00:00,KRW-RVN,A,-0.01739,1.97
2026-08-12T13:45:00+00:00,KRW-LSK,A,-0.02143,24.9
2026-08-12T13:45:00+00:00,KRW-POL,B,0.00952,4.71
2026-08-12T14:00:00+00:00,KRW-ALGO,A,-0.0177,4.62
2026-08-12T14:00:00+00:00,KRW-STORJ,B,0.02187,3.46
2026-08-12T14:00:00+00:00,KRW-W,A,-0.01709,12.35
2026-08-12T14:15:00+00:00,KRW-VIRTUAL,A,-0.00734,4.33
2026-08-12T16:45:00+00:00,KRW-VIRTUAL,B,0.01891,5.32
2026-08-12T20:15:00+00:00,KRW-ARB,A,-0.00917,5.46
2026-08-12T21:15:00+00:00,KRW-DOT,A,-0.00907,4.71
2026-08-12T21:15:00+00:00,KRW-FIL,A,-0.02672,8.2
2026-08-12T21:30:00+00:00,KRW-FIL,B,0.01056,3.09
2026-08-12T21:30:00+00:00,KRW-TAO,B,0.00214,4.89
2026-08-12T21:45:00+00:00,KRW-W,A,-0.00885,5.94
2026-08-12T22:45:00+00:00,KRW-XPL,B,0.00962,4.06
2026-08-12T23:45:00+00:00,KRW-TRX,B,0.00211,3.58
2026-08-13T00:00:00+00:00,KRW-APT,B,0.00126,4.14
2026-08-13T00:00:00+00:00,KRW-ID,B,0.02475,10.61
2026-08-13T00:00:00+00:00,KRW-LINK,B,0.00082,4.7
2026-08-13T00:00:00+00:00,KRW-LSK,B,0.01786,11.16
2026-08-13T00:00:00+00:00,KRW-MOVE,B,0.0407,18.33
2026-08-13T00:00:00+00:00,KRW-RVN,B,0.00581,5.69
2026-08-13T00:00:00+00:00,KRW-VIRTUAL,B,0.00714,4.89
2026-08-13T00:15:00+00:00,KRW-ID,A,-0.04106,19.54
2026-08-13T00:45:00+00:00,KRW-COW,B,0.0069,4.45
2026-08-13T01:30:00+00:00,KRW-MOVE,A,-0.02804,21.99
2026-08-13T02:00:00+00:00,KRW-LSK,A,-0.02542,2.74
2026-08-13T03:00:00+00:00,KRW-ALGO,B,0.01818,3.84
2026-08-13T03:00:00+00:00,KRW-SOPH,B,0.04536,5.07
2026-08-13T03:15:00+00:00,KRW-IN,B,0.01778,4.9
2026-08-13T04:00:00+00:00,KRW-SOPH,A,-0.01097,18.37
2026-08-13T04:30:00+00:00,KRW-ID,B,0.04038,18.06
2026-08-13T04:30:00+00:00,KRW-MOVE,B,0.01145,5.32
2026-08-13T04:30:00+00:00,KRW-SEI,B,0.01207,4.16
2026-08-13T04:45:00+00:00,KRW-ID,A,-0.04338,9.84
2026-08-13T05:15:00+00:00,KRW-STEEM,B,0.0943,135.61
2026-08-13T05:30:00+00:00,KRW-STEEM,A,-0.10413,77.55
2026-08-13T06:15:00+00:00,KRW-AVNT,B,0.00752,10.32
2026-08-13T06:30:00+00:00,KRW-PENDLE,B,0.01113,4.57
2026-08-13T07:15:00+00:00,KRW-W,B,0.0087,3.86
2026-08-13T07:30:00+00:00,KRW-HOLO,A,-0.0198,9.13
2026-08-13T07:45:00+00:00,KRW-MOVE,A,-0.01009,4.76
2026-08-13T08:15:00+00:00,KRW-ARB,A,-0.00943,6.79
2026-08-13T08:30:00+00:00,KRW-VVV,B,0.02919,3.9
2026-08-13T08:45:00+00:00,KRW-VVV,A,-0.00723,13.78
2026-08-13T09:00:00+00:00,KRW-PLUME,B,0.03659,5.91
2026-08-13T09:45:00+00:00,KRW-AVNT,A,-0.07051,154.74
2026-08-13T09:45:00+00:00,KRW-BONK,B,0.24074,4.77
2026-08-13T09:45:00+00:00,KRW-COW,A,-0.00685,4.41
2026-08-13T09:45:00+00:00,KRW-TRX,A,-0.00633,4.68
2026-08-13T10:00:00+00:00,KRW-BONK,A,-0.03731,5.63
2026-08-13T10:30:00+00:00,KRW-AVNT,B,0.00725,11.38
2026-08-13T10:30:00+00:00,KRW-ZIL,A,-0.0463,3.61
2026-08-13T11:15:00+00:00,KRW-ATOM,B,0.02339,18.54
2026-08-13T11:30:00+00:00,KRW-ATOM,A,-0.0107,5.46
2026-08-13T12:30:00+00:00,KRW-STEEM,A,-0.01378,2.12
2026-08-13T13:15:00+00:00,KRW-PUMP,B,0.00763,3.27
2026-08-13T14:30:00+00:00,KRW-AVNT,B,0.01974,57.92
2026-08-13T14:45:00+00:00,KRW-ETHFI,B,0.0438,4.77
2026-08-13T15:00:00+00:00,KRW-ETHFI,A,-0.00874,8.02
2026-08-13T15:15:00+00:00,KRW-ATOM,B,0.00279,4.33
2026-08-13T15:15:00+00:00,KRW-AVNT,A,-0.01852,53.37
2026-08-13T15:30:00+00:00,KRW-BCH,A,-0.01497,7.89
2026-08-13T15:30:00+00:00,KRW-PENDLE,A,-0.0047,8.31
2026-08-13T15:45:00+00:00,KRW-ENSO,A,-0.0521,10.09
2026-08-13T16:30:00+00:00,KRW-BCH,B,0.00344,7.19
2026-08-13T18:45:00+00:00,KRW-AVNT,B,0.00676,4.9
2026-08-13T18:45:00+00:00,KRW-ETHFI,B,0.01167,14.79
2026-08-13T19:15:00+00:00,KRW-AWE,B,0.01689,10.03
2026-08-13T21:00:00+00:00,KRW-AVNT,A,-0.01923,7.87
2026-08-13T21:00:00+00:00,KRW-LINK,B,0.0008,3.11
2026-08-13T21:45:00+00:00,KRW-ETHFI,A,-0.01743,8.02
2026-08-13T22:30:00+00:00,KRW-APT,B,0.00506,3.64
2026-08-13T23:00:00+00:00,KRW-AVNT,B,0.00654,9.68
2026-08-13T23:45:00+00:00,KRW-MOVE,B,0.00337,3.32
2026-08-14T00:00:00+00:00,KRW-ENSO,A,-0.01538,4.85
2026-08-14T00:00:00+00:00,KRW-ID,B,0.00481,5.21
2026-08-14T00:00:00+00:00,KRW-MOVE,A,-0.01566,33.7
2026-08-14T00:00:00+00:00,KRW-RVN,B,0.01754,6.96
2026-08-14T00:00:00+00:00,KRW-ZIL,B,0.08824,4.93
2026-08-14T00:15:00+00:00,KRW-RED,B,0.01653,10.09
2026-08-14T00:15:00+00:00,KRW-SOPH,B,0.008,12.7
2026-08-14T00:15:00+00:00,KRW-VIRTUAL,B,0.00852,3.62
2026-08-14T00:30:00+00:00,KRW-RED,A,-0.00813,17.6
2026-08-14T01:00:00+00:00,KRW-APT,A,-0.00759,4.95
2026-08-14T01:15:00+00:00,KRW-BONK,B,0.1173,4.51
2026-08-14T01:15:00+00:00,KRW-SOPH,A,-0.01789,2.44
2026-08-14T01:30:00+00:00,KRW-ATOM,B,0.00327,6.01
2026-08-14T01:30:00+00:00,KRW-STORJ,B,0.03885,4.9
2026-08-14T02:15:00+00:00,KRW-AVNT,A,-0.03822,5.57
2026-08-14T02:30:00+00:00,KRW-ATOM,A,-0.00823,7.96
2026-08-14T02:30:00+00:00,KRW-JTO,B,0.00867,3.43
2026-08-14T03:00:00+00:00,KRW-AVNT,B,0.03289,7.14
2026-08-14T03:00:00+00:00,KRW-DOOD,A,-0.01136,1.16
2026-08-14T03:15:00+00:00,KRW-CHIP,A,-0.02821,14.52
2026-08-14T03:15:00+00:00,KRW-CRO,B,0.01608,3.23
2026-08-14T03:30:00+00:00,KRW-CRO,A,-0.00863,1.74
2026-08-14T04:15:00+00:00,KRW-RED,B,0.00806,3.55
2026-08-14T04:45:00+00:00,KRW-CHIP,B,0.04114,13.17
2026-08-14T04:45:00+00:00,KRW-PLUME,B,0.01124,3.5
2026-08-14T04:45:00+00:00,KRW-RED,A,-0.016,4.57
2026-08-14T05:15:00+00:00,KRW-AAVE,B,0.00243,5.99
2026-08-14T06:00:00+00:00,KRW-ATOM,B,0.01517,9.07
2026-08-14T07:00:00+00:00,KRW-ATOM,A,-0.00502,8.34
2026-08-14T07:30:00+00:00,KRW-APT,A,-0.00391,9.17
2026-08-14T07:30:00+00:00,KRW-DOOD,A,-0.02454,5.44
2026-08-14T07:45:00+00:00,KRW-BCH,B,0.00069,4.24
2026-08-14T08:00:00+00:00,KRW-PUMP,B,0.00739,3.02
2026-08-14T08:30:00+00:00,KRW-LINK,B,0.00081,3.05
2026-08-14T08:45:00+00:00,KRW-PLUME,A,-0.01622,7.29
2026-08-14T09:30:00+00:00,KRW-BCH,A,-0.00448,4.53
2026-08-14T09:30:00+00:00,KRW-RED,B,0.00833,5.06
2026-08-14T09:45:00+00:00,KRW-MOVE,B,0.01828,5.48
2026-08-14T10:15:00+00:00,KRW-MOVE,A,-0.01791,4.58
2026-08-14T10:30:00+00:00,KRW-ATH,A,-0.01883,2.27
2026-08-14T10:30:00+00:00,KRW-XPL,B,0.01923,5.43
2026-08-14T10:45:00+00:00,KRW-AWE,B,0.00802,4.53
2026-08-14T11:45:00+00:00,KRW-UNI,A,-0.00879,6.78
2026-08-14T12:00:00+00:00,KRW-ATOM,A,-0.00818,9.81
2026-08-14T12:00:00+00:00,KRW-PLUME,B,0.01064,5.79
2026-08-14T12:15:00+00:00,KRW-AWE,A,-0.00795,4.25
2026-08-14T13:00:00+00:00,KRW-FIL,B,0.0032,4.21
2026-08-14T14:00:00+00:00,KRW-RVN,B,0.02332,6.0
2026-08-14T14:15:00+00:00,KRW-BCH,A,-0.00666,4.63
2026-08-14T14:15:00+00:00,KRW-MOVE,B,0.00738,4.25
2026-08-14T14:45:00+00:00,KRW-AVNT,B,0.0069,4.03
2026-08-14T14:45:00+00:00,KRW-GAS,B,0.00309,5.14
2026-08-14T14:45:00+00:00,KRW-INJ,A,-0.0417,11.15
2026-08-14T14:45:00+00:00,KRW-ONT,B,0.012,21.86
2026-08-14T15:00:00+00:00,KRW-APT,B,0.00265,4.38
2026-08-14T15:00:00+00:00,KRW-ONT,A,-0.00988,4.11
2026-08-14T16:15:00+00:00,KRW-SAND,B,0.00174,3.95
2026-08-14T17:00:00+00:00,KRW-RED,B,0.00806,3.2
2026-08-14T17:15:00+00:00,KRW-PUMP,B,0.01005,4.72
2026-08-14T20:00:00+00:00,KRW-WLFI,B,0.08129,5.96
2026-08-14T23:30:00+00:00,KRW-AAVE,B,0.00494,3.07
2026-08-15T00:00:00+00:00,KRW-BLEND,B,0.04054,11.63
2026-08-15T00:00:00+00:00,KRW-MOVE,B,0.02703,16.5
2026-08-15T00:00:00+00:00,KRW-ONT,B,0.01768,5.11
2026-08-15T00:00:00+00:00,KRW-POL,B,0.00952,3.56
2026-08-15T00:00:00+00:00,KRW-ZIL,B,0.05212,3.73
2026-08-15T00:15:00+00:00,KRW-FIL,A,-0.00811,4.71
2026-08-15T00:15:00+00:00,KRW-LINK,B,0.00314,4.5
2026-08-15T00:30:00+00:00,KRW-FIL,B,0.00307,10.29
2026-08-15T00:45:00+00:00,KRW-MOVE,A,-0.03223,6.68
2026-08-15T01:15:00+00:00,KRW-AVNT,A,-0.03333,5.65
2026-08-15T01:30:00+00:00,KRW-PRL,B,0.02119,6.7
2026-08-15T02:00:00+00:00,KRW-PRL,A,-0.02421,3.7
2026-08-15T02:15:00+00:00,KRW-ENSO,B,0.06622,5.69
2026-08-15T02:30:00+00:00,KRW-ENSO,A,-0.0369,30.3
2026-08-15T02:30:00+00:00,KRW-PLUME,B,0.00549,4.37
2026-08-15T02:45:00+00:00,KRW-AVAX,B,0.02572,22.98
2026-08-15T03:00:00+00:00,KRW-LINK,A,-0.00727,8.8
2026-08-15T03:15:00+00:00,KRW-AVAX,A,-0.00832,5.62
2026-08-15T03:15:00+00:00,KRW-PLUME,A,-0.03209,11.21
2026-08-15T04:15:00+00:00,KRW-LINK,B,0.00075,8.25
2026-08-15T06:00:00+00:00,KRW-TRX,B,0.00213,4.71
2026-08-15T06:15:00+00:00,KRW-PRL,B,0.02166,5.2
2026-08-15T06:30:00+00:00,KRW-ARX,B,0.02381,3.99
2026-08-15T06:30:00+00:00,KRW-ONT,B,0.01957,5.44
2026-08-15T06:30:00+00:00,KRW-PRL,A,-0.02297,4.4
2026-08-15T06:45:00+00:00,KRW-PLUME,B,0.01058,4.42
2026-08-15T07:15:00+00:00,KRW-ARB,A,-0.00935,4.81
2026-08-15T08:15:00+00:00,KRW-CHIP,A,-0.01719,3.13
2026-08-15T08:15:00+00:00,KRW-ETHFI,B,0.01069,3.31
2026-08-15T08:45:00+00:00,KRW-COW,B,0.04027,9.23
2026-08-15T08:45:00+00:00,KRW-ENSO,B,0.00455,5.84
2026-08-15T09:00:00+00:00,KRW-JTO,A,-0.01528,5.76
2026-08-15T09:15:00+00:00,KRW-TREE,B,0.01996,3.05
2026-08-15T09:30:00+00:00,KRW-CFG,B,0.01351,11.86
2026-08-15T09:30:00+00:00,KRW-TREE,A,-0.0274,18.76
2026-08-15T09:45:00+00:00,KRW-BERA,B,0.02927,7.79
2026-08-15T09:45:00+00:00,KRW-CFG,A,-0.03111,37.6
2026-08-15T09:45:00+00:00,KRW-COW,A,-0.05021,575.18
2026-08-15T09:45:00+00:00,KRW-ENSO,A,-0.02106,3.95
2026-08-15T10:00:00+00:00,KRW-BERA,A,-0.01896,15.63
2026-08-15T10:00:00+00:00,KRW-LINK,B,0.00152,3.76
2026-08-15T10:00:00+00:00,KRW-ZORA,B,0.05916,10.08
2026-08-15T10:15:00+00:00,KRW-ETHFI,A,-0.02035,12.29
2026-08-15T10:15:00+00:00,KRW-XAUT,A,-0.00243,7.44
2026-08-15T10:15:00+00:00,KRW-ZORA,A,-0.04223,4.58
2026-08-15T10:45:00+00:00,KRW-PLUME,B,0.0101,4.37
2026-08-15T11:00:00+00:00,KRW-PLUME,A,-0.02,9.41
2026-08-15T12:45:00+00:00,KRW-DEEP,B,0.0098,3.61
2026-08-15T12:45:00+00:00,KRW-ENSO,B,0.00349,28.46
2026-08-15T13:15:00+00:00,KRW-COW,B,0.00424,360.45
2026-08-15T13:15:00+00:00,KRW-DEEP,A,-0.02404,8.04
2026-08-15T13:15:00+00:00,KRW-FIL,B,0.00102,3.08
2026-08-15T13:15:00+00:00,KRW-PRL,B,0.03012,6.04
2026-08-15T13:30:00+00:00,KRW-AWE,B,0.01009,4.94
2026-08-15T13:30:00+00:00,KRW-ETHFI,B,0.00294,3.29
2026-08-15T13:30:00+00:00,KRW-OPG,A,-0.02158,2.21
2026-08-15T14:00:00+00:00,KRW-ENSO,A,-0.02048,14.72
2026-08-15T14:00:00+00:00,KRW-LINK,B,0.00075,4.28
2026-08-15T14:15:00+00:00,KRW-CHIP,B,0.0114,6.78
2026-08-15T14:30:00+00:00,KRW-COW,A,-0.04386,249.28
2026-08-15T15:15:00+00:00,KRW-AVAX,B,0.00108,3.15
2026-08-15T16:15:00+00:00,KRW-AVAX,A,-0.00594,3.77
2026-08-15T16:30:00+00:00,KRW-BERA,A,-0.01422,3.38
2026-08-15T17:00:00+00:00,KRW-ENSO,B,0.06492,28.78
2026-08-15T17:30:00+00:00,KRW-OPG,A,-0.01439,2.3
2026-08-15T18:00:00+00:00,KRW-ENSO,A,-0.02426,8.15
2026-08-15T18:15:00+00:00,KRW-COW,B,0.01546,67.9
2026-08-15T19:15:00+00:00,KRW-CHIP,B,0.00543,4.07
2026-08-15T19:45:00+00:00,KRW-COW,A,-0.02404,82.78
